id,price,year,manufacturer,model,condition,odometer,title_status,vin,type,lat,long
2717,1118,84,29,3160,1,130,0,4626,10,1986,2007
2716,1041,78,4,3919,1,4542,0,7531,1,1978,2008
2715,738,78,29,3011,1,4598,0,6468,1,1981,2009
2714,666,78,9,1382,1,3375,0,130,10,1981,2006
2713,1118,84,29,3160,1,2,0,4648,10,1986,2014
2712,1396,83,9,2143,1,1601,0,3521,12,1991,2003
16423,1427,83,37,2957,0,2011,0,4052,0,1170,852
2711,1511,81,4,207,1,1011,0,7401,10,1987,2001
2710,1333,83,9,2143,1,1465,0,3481,12,1982,2007
2709,1178,81,29,3011,1,2141,0,7125,1,1984,2009
2708,1882,84,32,0,1,372,0,591,11,1994,2000
2707,1708,81,33,1414,1,1881,0,7175,1,1983,2008
2706,1303,76,32,0,1,4779,0,672,11,1989,2004
2705,1364,78,7,3284,1,5786,0,4411,11,1980,2002
2704,1858,81,37,3764,1,3063,0,5766,11,1985,2002
2703,1590,81,25,962,1,1516,0,5162,10,1982,2000
2702,1365,81,24,1358,1,1448,0,6378,1,1986,1999
2701,2047,84,9,2975,1,261,0,599,11,1987,2006
2700,1178,79,13,3201,1,811,0,2639,11,1980,2013
2699,1908,82,29,3645,1,117,0,3119,11,1985,2008
2698,1118,73,9,1367,1,3487,0,651,11,1987,2008
2697,1636,84,29,3018,1,419,0,5492,1,1978,2009
2694,891,76,37,3768,0,4779,0,2,0,1714,2207
2693,281,69,35,2006,3,4516,0,6129,13,1885,1929
2692,840,80,29,775,1,2949,0,3072,10,1982,2004
2691,1243,75,32,0,1,4795,0,662,11,1982,2007
2690,1245,71,0,473,1,6052,0,5718,11,1805,2067
2689,1907,81,7,3286,0,2143,0,2292,0,1598,345
2666,592,78,35,2728,3,6314,0,4992,1,1924,1927
2665,504,79,9,1074,3,7005,0,3418,10,1609,2164
2663,1511,82,7,1677,1,1878,0,2034,12,1987,2002
2662,1303,83,0,554,1,1147,0,7126,1,1981,2001
2660,1333,83,9,1040,1,1465,0,3481,12,1984,2007
2659,1511,84,29,3011,1,531,0,7119,1,1985,2007
2658,1333,83,9,1040,1,1465,0,3481,12,1984,2007
2653,2049,22,0,525,1,2970,0,2,0,1709,2136
2649,1511,80,17,2898,1,1549,0,6420,10,1985,2005
2648,1612,81,22,2294,1,999,0,6769,10,1987,2008
2647,1243,80,19,1092,1,690,0,289,1,1978,2002
2646,1590,81,25,881,1,2197,0,7738,10,1983,2011
2645,1636,81,3,2890,1,1289,0,7239,1,1985,2007
2641,1041,81,29,3160,1,847,0,4617,10,1990,2000
2639,507,79,29,3160,1,5068,0,4640,10,1980,2004
2638,1364,79,32,0,1,3803,0,477,11,1981,2002
2637,1511,81,29,2030,1,1365,0,3146,11,1979,2007
16422,1432,82,35,1983,0,1500,0,6228,0,1170,852
2635,1303,79,32,920,1,2754,0,436,11,1980,2004
2634,409,73,24,1361,1,7317,0,6390,1,1989,1999
2631,473,76,35,2727,3,7287,0,4987,1,1925,1926
2630,1138,80,15,1258,1,3243,0,3880,0,1802,2135
2629,1138,80,15,1258,1,3243,0,3880,0,1802,2135
2626,663,78,12,1657,3,7180,0,987,1,1609,2164
2623,430,73,35,2722,3,4969,0,4964,1,1929,1924
2622,577,77,7,3725,1,5548,0,2479,1,1928,1928
2620,520,78,35,2727,1,7428,0,4996,1,1931,1924
2616,827,81,20,3159,3,4893,0,7095,6,1927,1926
2615,362,76,35,2727,3,7789,0,4993,1,1925,1926
2614,362,75,35,1991,3,6197,0,6192,1,1931,1925
2613,406,77,35,2260,3,5501,0,6109,13,1927,1928
2609,274,76,7,2242,3,6772,0,3674,10,1927,1924
2607,577,72,12,1492,3,5821,0,1216,12,1609,2164
2608,577,72,12,1492,3,5821,0,1216,12,1609,2164
2606,539,76,35,1993,3,5064,0,6206,1,1930,1923
2603,274,72,5,2477,3,4332,0,1958,10,1928,1926
2602,332,70,35,2746,3,5861,0,4978,1,1927,1924
2600,406,75,35,2724,3,7332,0,4997,1,1929,1924
2599,258,71,35,2722,3,7480,0,4966,1,1925,1926
2597,681,78,35,2731,3,6181,0,4999,1,1924,1927
2594,332,73,37,2861,3,7335,0,6595,5,1927,1924
2589,347,71,35,2724,3,6212,0,4975,1,1928,1924
2588,362,75,38,2329,3,7598,0,2,13,552,331
2584,149,68,29,3161,3,6271,0,4662,10,1926,1926
2578,1671,83,35,2733,4,396,4,2,13,1625,2113
2583,1269,83,35,2723,1,1329,4,2,13,1625,2113
2582,504,78,20,3416,3,6585,0,5922,1,1928,1925
2581,1366,82,15,744,4,4779,0,2,10,1905,1973
2580,1671,83,35,2733,4,231,4,2,13,1625,2113
2579,1241,82,35,2408,1,1089,4,2,10,1625,2113
2577,1241,81,35,2001,1,1411,4,2,1,1625,2113
2576,1425,81,35,2733,1,823,4,2,13,1625,2113
2575,1269,82,35,2408,1,610,4,2,10,1625,2113
2573,1142,81,35,1280,1,2237,4,2,5,1625,2113
2572,375,75,35,2727,3,7172,0,4990,1,1928,1925
2571,1269,82,35,1998,1,692,4,2,1,1625,2113
2569,258,77,12,1936,1,6170,0,4363,5,1929,1924
2568,1671,84,35,2737,4,145,4,2,13,1625,2113
2567,2154,81,12,1792,0,1133,0,930,8,1637,2248
2557,504,78,12,2049,3,6475,0,4320,10,1609,2164
2548,577,72,12,1497,1,6111,0,3571,1,1723,2203
2546,887,79,15,764,1,3415,0,2770,10,1658,2226
2545,1957,81,12,1904,3,4779,0,2,0,2007,2060
2518,1366,37,0,2848,1,4779,0,2,0,2003,1972
2517,438,77,29,2532,3,2134,0,2,10,1920,2182
2514,763,80,35,2398,1,5193,0,2,10,1890,1955
2512,410,73,37,1234,1,6386,0,2,10,1891,1953
2511,763,80,35,2398,1,4837,0,2,10,1891,1954
2510,566,78,38,2675,1,6301,0,2,4,1890,1954
2504,336,72,29,792,1,6854,0,2,10,1891,1953
2489,667,79,28,2751,0,3415,4,2,1,1890,1953
2485,891,80,35,2737,4,4477,4,2,13,1891,1953
2481,739,77,15,1312,1,6475,0,2,1,1891,1954
2478,1512,78,22,2199,1,4552,0,2,1,1891,1953
2475,695,80,38,3624,1,4977,0,2,1,1891,1953
2471,667,79,35,2263,1,6154,0,2,13,1890,1953
2465,455,76,35,2252,1,5513,0,2,10,1890,1954
2464,968,79,29,2796,1,5366,0,2,1,1891,1953
2462,782,81,29,775,1,3466,0,2,10,1891,1954
15244,216,68,32,17,0,7798,0,640,8,1455,1288
2461,580,75,35,2727,1,4773,0,2,13,1891,1953
2460,361,70,15,1142,1,3512,0,2,4,1890,1954
2459,351,75,35,2394,3,5878,0,2,10,1920,2182
2457,131,70,35,2251,3,8040,0,6092,5,1721,1958
2428,1119,70,7,0,0,4779,0,2,0,1633,2228
2396,279,73,29,3834,1,6475,0,2,5,2013,2178
2393,91,56,7,2478,0,4779,5,2,0,1675,2112
2391,428,72,29,3989,1,62,0,2,1,2013,2178
2383,315,75,37,2857,0,4779,0,2,0,1858,1894
2376,663,73,12,2937,4,4779,0,2,11,1766,1856
2357,1890,80,22,2193,1,1970,0,6783,1,1658,2225
2356,788,75,37,3826,3,5821,0,5123,10,1658,2225
2276,332,73,37,1233,0,6154,0,6578,0,1875,1937
2353,887,75,15,1307,1,4217,0,5360,1,1657,2225
2351,1478,81,22,2692,1,2938,0,6780,1,1657,2225
2348,1180,58,0,803,3,1750,0,22,11,1960,1865
2324,258,72,0,3523,0,5765,0,6548,0,1871,1940
2323,406,72,9,1367,0,6573,0,646,0,1874,1938
2320,663,78,29,2346,0,6549,0,6454,13,1665,2249
2317,764,70,37,3545,1,8471,0,5709,11,1842,2030
2313,1650,79,32,171,1,7847,0,2,9,1659,2249
2308,1324,78,17,2921,1,6529,0,6513,1,1658,2225
2307,1042,71,37,3768,0,4779,0,2,0,1714,2207
2306,122,20,9,1362,6,4779,2,2,9,1847,2189
2305,611,71,22,1582,1,4607,0,6734,10,1656,2225
2289,736,78,7,1696,1,8183,0,2261,0,1723,2203
2287,633,73,22,2286,3,6700,0,6762,10,1657,2224
2285,577,75,37,1233,1,6858,0,3958,10,1867,1916
2284,915,76,22,3043,1,6936,0,4007,1,1658,2225
2283,1884,81,32,168,1,3809,0,2,9,1659,2249
2282,966,77,37,2208,1,6475,0,5634,1,1657,2226
2280,1679,82,8,2764,4,1986,0,3475,6,1867,1916
2277,341,78,38,2768,3,6936,0,2,10,1807,2123
2273,0,67,7,3072,3,3342,0,2,9,1913,1907
2257,332,78,11,387,0,3809,0,4093,0,1869,1933
2251,1556,77,12,1893,1,7983,0,2,9,1659,2249
2239,1760,81,12,1833,1,2453,0,1423,11,1867,1916
2238,761,79,24,2541,3,6440,0,6335,5,1706,2116
2234,747,78,35,2722,3,6535,0,4994,13,1706,2116
2235,611,75,37,2957,3,6155,0,4035,1,1706,2116
2236,611,76,37,837,3,7131,0,5109,10,1706,2116
2237,1683,78,25,3066,3,2969,0,7721,10,1706,2116
2232,902,77,19,2151,3,5367,0,352,1,1706,2116
2233,1116,78,38,3666,3,5468,0,7824,1,1706,2116
2229,304,75,7,2239,3,6958,0,3675,10,1706,2116
2226,1116,77,32,17,3,6801,0,416,11,1706,2116
2227,1177,78,12,1711,3,6629,0,1515,11,1706,2116
2230,816,78,15,1258,3,7048,0,3879,1,1706,2116
2231,258,66,13,1555,3,6107,0,2323,1,1706,2116
2225,1269,78,7,3573,3,4957,0,2504,1,1706,2116
2228,1116,77,32,17,3,4717,0,412,11,1706,2116
2224,1241,79,32,17,3,4705,0,448,11,1706,2116
15809,580,77,35,2394,1,6061,0,4936,10,1201,1426
2219,535,72,22,2284,3,6591,0,6763,10,1706,2116
2218,565,76,37,1231,3,5742,0,3953,10,1706,2116
2217,993,78,15,1258,3,6738,0,3888,1,1706,2116
2215,1426,82,7,1575,4,1599,0,3794,1,1867,1916
2212,1177,81,24,1345,1,4057,0,6381,1,1867,1916
2211,80,70,38,2299,2,4779,0,2,0,1964,2149
2210,359,69,15,1122,1,6409,0,2,10,2013,2178
2182,134,66,37,351,3,8254,0,2,1,1774,2175
4761,455,72,1,2555,0,7728,0,3920,1,1207,1211
2203,1304,78,12,1802,0,4779,0,2,0,1714,2207
2202,891,69,22,3141,0,4779,0,2,0,1714,2207
2198,508,73,0,1233,0,4779,0,2,0,1714,2207
2194,337,69,12,1920,0,4779,0,2,0,1868,2187
2193,258,76,12,1935,0,7204,0,2,10,1729,2024
2183,892,62,7,1242,0,2744,0,2,0,1807,2123
2100,332,75,5,2375,0,4779,0,2,0,1953,2061
15262,501,77,28,2380,0,5059,0,6029,0,1171,853
2181,456,70,12,1851,3,6371,0,2,9,1781,1861
2166,1302,79,3,707,1,3698,0,2,3,1712,2200
2165,1954,78,12,1892,1,4440,0,2,9,1712,2200
2164,420,75,38,0,0,4779,0,2,0,1897,1886
2163,504,71,15,2698,1,6196,0,2,6,1712,2200
2162,1746,68,0,604,1,1089,0,2,3,1712,2200
2161,1177,76,4,15,1,1970,0,2,3,1712,2200
2160,1101,71,37,3788,3,5668,0,5742,11,1611,2065
2159,72,68,0,3111,3,7047,0,7879,13,1740,2036
2153,1881,75,0,507,1,4779,0,2,0,1617,2216
2151,1906,76,12,1766,0,6518,0,1320,9,1637,2248
2146,1180,63,12,1745,1,103,0,2,11,1798,1996
2145,97,67,7,3328,2,8369,0,2,11,1939,2028
2143,337,66,7,1677,0,8039,0,2,0,1773,1866
2142,1970,79,12,1766,0,3903,0,911,8,1637,2248
2138,1670,80,37,3532,0,1736,0,4716,9,1637,2248
2133,2045,79,12,1792,0,5084,0,928,8,1637,2248
2131,204,70,19,2151,1,4779,0,23,1,1908,1875
2128,149,70,25,969,1,5735,0,7612,10,1867,1916
2126,296,68,18,3916,1,6493,0,2,10,1867,1916
2124,1120,72,35,3913,3,7318,0,2,0,1905,1973
2120,577,76,3,687,1,4779,0,2,13,1894,1891
2119,92,73,38,2187,3,7736,0,2,5,1905,1973
2118,2235,12,30,3283,1,5765,0,2,10,1950,2073
2115,391,70,12,1898,0,8302,0,2,0,1849,2188
2114,281,77,35,2248,1,6700,0,2,10,1837,2043
2109,1071,78,0,578,0,4779,0,2,0,1970,1974
2105,220,58,12,1212,3,5281,2,902,12,1701,2119
2103,539,40,12,1800,3,1565,0,2,9,1745,2146
2098,375,72,37,3532,3,8338,0,2,9,1906,2017
2097,484,69,7,3284,2,7218,0,2,9,1794,2105
2086,1546,76,7,3284,0,7392,0,2118,9,1632,2245
2085,2098,79,32,403,0,2247,0,4252,8,1632,2245
2083,1413,68,32,0,0,7396,0,4298,9,1632,2245
2082,1663,80,13,3201,0,4312,0,4535,9,1632,2245
2078,2082,81,12,1766,0,3808,0,1291,9,1632,2245
2077,1582,80,32,17,0,3464,0,512,9,1632,2245
2076,1966,79,32,160,0,4243,0,4219,9,1632,2245
2073,1784,79,13,3201,0,4890,0,4554,9,1632,2245
2071,1582,70,12,1766,0,3968,0,947,8,1632,2245
2070,2005,77,12,1789,0,5805,0,1332,9,1632,2245
2069,1825,76,13,3201,0,5448,0,2578,9,1632,2245
2068,2005,80,7,3284,0,6519,0,2096,9,1632,2245
2066,1271,71,13,0,3,2172,0,2,11,1957,2023
2064,258,73,30,3846,1,6429,0,2,5,1807,2123
2048,577,72,13,721,1,6778,0,2339,0,1570,349
2047,504,72,37,2957,1,7119,0,6829,0,1570,349
2046,504,78,35,2722,1,6723,0,4984,0,1570,349
2045,736,72,37,3764,1,7687,0,5615,0,1570,349
2044,887,81,12,1964,1,3053,0,754,0,1570,349
2043,577,72,12,1497,1,5837,0,3572,0,1570,349
2042,1039,72,12,1882,1,8288,0,1739,0,1570,349
2041,887,72,13,3201,1,7091,0,4500,0,1570,349
2040,577,73,17,2085,3,5240,0,6541,0,1570,349
2039,258,72,37,2857,1,7939,0,6608,0,1570,349
2027,347,75,0,576,0,4149,0,2,6,1821,2097
2024,103,64,26,2171,1,4779,0,2,0,1640,2096
2016,1548,81,39,3959,1,2651,0,7929,13,1602,2239
2015,1235,76,38,3666,1,2278,0,7834,1,1602,2239
2014,1108,76,38,3666,1,3478,0,7830,1,1602,2239
2013,573,79,38,2299,1,3557,0,4775,10,1602,2239
2012,957,80,38,3623,1,2921,0,7815,1,1602,2239
2011,1168,82,38,2132,1,3001,0,4761,5,1602,2239
2010,653,75,37,2957,1,4245,0,6854,1,1602,2239
2009,793,76,37,2957,1,2800,0,4036,1,1602,2239
2008,1356,81,37,2957,1,3370,0,4050,1,1602,2239
2007,573,78,35,2248,1,5640,0,6104,10,1602,2239
2006,117,71,34,824,1,7801,0,2020,10,1602,2239
2005,1108,76,32,2818,1,3608,0,675,9,1602,2239
2004,1628,72,0,529,1,5570,0,2846,0,1602,2239
2003,1296,79,17,2898,1,2975,0,6421,10,1602,2239
12021,1453,82,8,233,0,1602,0,3376,0,1171,853
2002,398,71,15,2831,1,7218,0,3906,1,1602,2239
2001,325,71,15,2694,1,6750,0,5212,6,1602,2239
2000,252,72,15,1945,1,7253,0,6292,5,1602,2239
1999,497,77,15,1122,1,4575,0,3831,10,1602,2239
1998,497,77,15,733,1,6666,0,2778,4,1602,2239
1986,729,80,38,2768,1,3736,0,3192,10,1602,2239
1997,449,76,7,2239,1,3853,0,3678,10,1602,2239
1996,729,76,4,3922,1,4418,0,5858,1,1602,2239
1995,880,78,4,3922,1,5526,0,5871,1,1602,2239
1994,1878,81,4,207,1,802,0,7407,10,1602,2239
1992,1296,76,3,2905,1,2048,0,7252,1,1602,2239
1991,1032,77,3,2905,1,6020,0,7257,1,1602,2239
1990,1821,82,3,708,1,548,0,7306,10,1602,2239
1988,1296,79,1,2555,1,5006,0,5312,1,1602,2239
1985,653,80,38,859,1,2942,0,4787,5,1602,2239
1984,1032,82,38,2299,1,482,0,4739,10,1602,2239
1982,579,72,15,2840,3,7557,0,5252,1,1859,1899
1981,957,72,37,3174,1,6142,0,5644,1,1602,2239
1980,1356,63,0,602,1,3615,0,7795,3,1602,2239
1979,957,75,19,3871,1,4710,0,2850,1,1602,2239
1978,1032,80,15,2831,1,5574,0,5274,1,1602,2239
1977,573,76,6,1317,1,4744,0,1988,10,1602,2239
1976,1419,82,3,2890,1,2054,0,7237,1,1602,2239
1975,1462,83,38,2132,1,340,0,4757,5,1602,2239
1974,653,76,35,2722,1,3958,0,4991,13,1602,2239
1972,398,67,18,3916,1,2794,0,7156,10,1602,2239
1941,848,66,7,3345,0,3512,0,2,0,1757,2156
1971,793,79,15,1122,1,3311,0,3862,4,1602,2239
1969,729,78,4,3922,1,6398,0,5869,1,1602,2239
1968,1108,80,3,2893,1,4645,0,7243,1,1602,2239
1967,573,72,15,2831,1,6226,0,5251,1,1602,2239
1965,497,73,15,733,1,6058,0,2749,10,1602,2239
1907,1831,82,19,3897,3,386,4,213,13,1954,1959
1962,653,77,38,2299,1,4181,0,4813,13,1602,2239
1959,573,77,17,2073,1,6355,0,6441,10,1602,2239
1958,793,77,25,942,1,2323,0,7669,10,1602,2239
1944,539,75,7,1679,0,4779,0,2,0,1799,2015
1906,660,79,37,1231,3,3252,4,3979,10,1954,1959
15190,274,70,20,3415,0,37,0,2,0,1172,865
1939,1467,81,29,2030,4,1774,0,3145,9,1726,2205
1938,1116,82,35,2248,4,2442,0,4949,5,1726,2206
1937,966,81,24,202,4,1114,0,4594,10,1725,2205
1935,1201,82,29,3011,4,1358,0,7121,1,1725,2205
1933,1324,81,15,1258,4,2059,0,5372,1,1725,2204
1932,577,78,35,2722,3,7037,0,4986,13,1724,2205
16909,186,69,20,3454,1,8384,0,7065,1,1149,893
1930,1509,81,29,2030,4,2254,0,3140,9,1724,2204
1918,800,77,13,1031,3,4975,4,2634,11,1954,1959
1920,501,75,15,758,3,4552,4,2751,10,1954,1959
1919,576,76,39,3091,3,5231,4,7898,10,1954,1959
1917,576,72,7,1563,3,3420,4,3529,13,1954,1959
1916,800,79,16,3391,3,494,4,5577,10,1954,1959
1915,501,80,20,2009,3,2672,4,7045,10,1954,1959
1913,885,83,29,3160,3,197,4,4612,10,1954,1959
1914,885,81,7,2507,3,502,4,1804,10,1954,1959
1912,660,78,15,2831,3,6452,4,5266,1,1954,1959
1911,1360,83,15,1168,3,560,4,6301,10,1954,1959
1910,1670,81,13,3202,3,2266,4,2662,11,1954,1959
1909,329,71,37,4005,3,2297,4,6581,10,1954,1959
1908,914,79,5,1544,3,1251,4,6888,1,1954,1959
1905,885,80,7,3732,3,578,4,6894,1,1954,1959
1903,1113,78,6,1317,3,1204,4,1996,4,1954,1959
1901,963,81,13,3607,3,1952,4,3736,1,1954,1959
1902,1423,83,35,2722,3,283,4,5011,13,1954,1959
1900,1239,81,35,1275,3,324,4,6175,13,1954,1959
1899,576,75,15,738,3,2050,4,2783,4,1954,1959
1897,900,80,27,1252,3,2531,4,7783,1,1954,1959
1898,692,80,7,2505,3,417,4,1811,10,1954,1959
16614,122,65,15,755,1,7694,0,2,10,1216,895
15183,1220,78,12,1711,0,3688,0,1468,9,1455,1288
1896,424,76,7,2505,3,979,4,1910,10,1954,1959
1895,1301,83,15,1122,3,429,4,7204,5,1954,1959
1894,1177,81,29,3011,4,1598,0,7127,1,1724,2204
1889,80,72,9,842,2,7683,0,101,10,2009,1952
1868,2057,81,13,3239,1,4452,0,2571,11,1768,2260
1869,1365,80,13,3202,1,5995,0,2642,11,1768,2260
16581,1071,76,16,3115,4,3146,0,2,1,1117,904
1866,1836,81,13,3202,1,1246,0,2664,11,1768,2260
1867,2161,83,7,3328,1,1592,0,2099,11,1768,2260
1860,165,70,12,1866,3,8637,0,2,11,1763,2160
1859,456,71,35,2729,1,4779,0,4959,13,1807,2123
1842,128,70,7,3284,3,8039,0,2,11,1717,2034
1840,1508,82,35,3909,4,2209,0,6142,10,1614,2241
1832,362,72,13,3202,2,7379,0,2608,9,1921,2084
16877,80,63,35,2257,2,8383,0,6089,5,1120,752
1807,663,70,12,2937,1,6992,0,1790,9,1723,2203
1792,1271,68,12,1766,3,2134,0,2,11,1897,1886
1788,1718,80,7,3300,4,2586,0,4428,11,1867,1916
17405,186,61,15,1122,1,7485,0,2810,4,1137,848
17402,1039,75,12,1898,3,4779,0,2,9,1138,810
17389,165,68,37,1014,3,8134,0,5049,10,1127,819
17364,764,35,19,3871,0,4779,0,2,0,1280,1085
16816,689,77,39,3102,4,4378,0,2,10,1172,865
16779,1815,82,25,2119,1,1707,0,7643,0,1127,819
17240,568,65,37,351,1,7078,0,6564,1,1334,897
17239,557,67,37,351,1,7897,0,6650,1,1334,897
17237,954,73,15,2990,1,6415,0,5297,9,1334,897
17045,399,68,6,1589,0,8117,0,2681,1,1450,1215
17005,274,70,4,3926,1,4779,0,2,1,1041,745
16996,194,67,34,3856,3,5765,0,2,1,1127,819
16972,97,56,15,733,3,8264,0,2711,10,1149,893
16421,835,72,19,3897,0,8335,0,2898,0,1171,853
16416,1579,82,35,1985,3,3325,0,6236,5,22,351
16415,1491,81,4,209,3,583,0,7421,10,22,351
16372,1346,77,15,1265,3,2574,0,3893,8,22,351
16371,1246,82,7,1573,3,1039,0,3769,8,22,351
16311,122,70,29,775,3,7887,0,2,0,1303,847
16250,362,68,24,3050,1,4911,0,6354,4,1303,847
16228,2148,84,25,2119,1,262,0,7646,0,1127,819
15984,80,62,26,2171,0,4124,0,2,0,1160,760
15931,892,79,12,1601,3,4779,0,2,0,1127,819
15928,969,80,12,1601,3,4779,0,1093,0,1105,762
15925,1837,83,12,1711,0,1873,0,1599,9,1105,762
15917,126,66,38,2674,1,6928,0,4772,5,1297,1266
15758,174,75,16,1520,3,8064,0,6973,13,1307,1268
15714,186,73,7,1177,1,4779,0,2,10,1172,865
15690,450,79,7,1289,0,4719,0,1863,10,1450,1215
15659,140,72,29,784,3,8469,0,3027,10,1297,1266
15647,1025,55,2,3029,1,2606,0,7971,3,1127,819
15576,1982,82,29,3646,3,1471,0,3158,9,22,351
15569,1676,80,32,49,3,1700,0,453,9,22,351
15246,108,71,37,1231,1,8263,0,4061,10,1167,825
15470,1302,81,25,2111,0,2648,0,7660,1,1455,1288
15350,1429,66,7,0,3,4779,0,2,0,1167,825
15344,1201,82,37,1231,0,406,0,3991,10,1455,1288
15336,1124,81,5,1551,3,754,0,6875,8,22,351
15335,1250,78,17,2352,3,4422,0,5439,8,22,351
15296,806,80,8,116,3,5010,0,123,10,1156,740
15265,490,65,37,3174,0,6835,0,5699,0,1170,852
15264,439,71,37,1011,0,5498,0,5051,0,1170,852
15263,557,71,15,1258,0,5764,0,6270,0,1171,853
15171,72,59,39,435,3,8561,0,2,0,1084,849
15159,158,70,3,684,3,8499,0,2,10,1144,846
15109,736,73,12,1711,3,4779,1,2,11,1100,894
15038,108,65,8,3674,2,8039,0,2,6,1209,824
14917,1071,82,7,1190,1,1098,0,2228,11,1157,841
14913,1685,80,12,1711,0,4779,0,2,0,679,1558
14911,1762,83,29,3634,0,4779,0,2,0,679,1558
14910,1842,82,7,3284,0,4779,0,2,0,679,1558
14909,1788,83,12,1711,0,4779,0,2,0,679,1558
14882,1429,80,37,3174,3,7047,1,2,1,1227,700
14702,480,75,9,2143,0,3770,0,3542,13,1450,1215
14659,653,76,19,2156,3,6068,0,2947,1,1216,895
14657,504,75,29,2629,3,7324,0,6503,1,1216,895
14641,337,70,9,1040,1,3640,0,2,12,1180,808
14613,97,68,15,1127,1,8617,0,3812,10,1127,819
14410,224,65,13,0,3,4779,0,2,1,1204,919
14364,1518,82,15,1258,0,1950,0,3896,0,1170,852
14363,577,73,15,1258,0,6987,0,5349,0,1170,852
14362,431,73,24,2552,0,4834,0,3219,0,1171,853
14325,586,48,37,2386,3,8480,0,2,1,1127,819
14265,1513,81,15,1258,1,4779,0,2,0,1167,825
14259,1429,64,12,1883,1,4217,0,2,11,1116,787
14208,1025,65,32,160,1,6854,0,2,0,1211,906
15660,433,76,15,1945,0,4838,0,6299,0,674,485
14200,1162,82,24,409,4,175,1,2,10,1180,808
14109,456,72,12,2638,3,5812,0,2,4,1173,828
14093,2224,81,0,605,4,239,0,2,0,1122,891
14078,72,62,12,1211,2,7912,0,2,10,1167,825
14048,2064,84,25,2119,1,256,0,7641,0,1127,819
14037,1685,80,7,1184,1,1661,0,2192,9,1100,894
14002,399,81,12,1964,0,5531,0,747,5,1450,1215
13986,1043,66,12,1636,1,8539,0,2,1,1197,695
13918,581,58,0,1433,0,4779,0,2,0,948,730
13915,740,76,37,1231,0,4779,0,2,0,1167,825
13750,1186,82,13,3607,0,1797,0,3731,0,1171,853
13894,1445,24,0,444,0,4779,0,2,0,1250,948
13872,1362,81,4,3919,0,1081,0,7577,1,1455,1288
13856,1639,79,7,3293,3,2671,0,2268,9,22,351
13793,1093,82,37,1231,0,861,0,3970,10,1455,1288
13762,668,42,30,3694,3,6196,0,2,0,1117,904
13760,1391,60,4,2488,1,145,0,5143,0,1167,825
13753,474,71,15,1258,0,7600,0,5347,0,1170,852
13752,1258,82,20,3415,0,1339,0,5937,0,1170,852
13751,1223,83,9,2331,0,153,0,4128,0,1171,853
13745,466,67,7,3493,1,8500,0,2,0,1210,889
13744,887,80,4,251,0,2787,0,7351,10,1455,1288
13725,1435,81,35,1277,3,757,0,6168,5,22,351
13724,1406,82,12,2050,3,785,0,4347,10,22,351
13717,1232,79,7,3359,3,5036,1,2267,11,1384,950
13551,668,65,37,3532,1,4779,0,2,0,1141,835
13696,1892,82,12,1840,3,1535,0,1489,9,22,351
13693,1334,81,37,2969,3,2196,0,6847,8,22,351
13695,1222,83,5,1549,3,654,0,6873,8,22,351
13694,1177,82,27,1227,0,1505,0,7755,5,1455,1288
13675,351,65,25,1172,1,5849,0,2,0,1115,802
13663,80,64,7,991,3,8590,0,2,4,1167,825
13474,357,71,15,1122,1,7684,0,2827,10,1186,1199
13470,963,77,12,1711,1,8358,0,1460,9,1186,1199
13469,291,67,13,1555,1,5466,0,2325,1,1186,1199
13468,256,69,15,2831,1,8382,0,5253,1,1186,1199
13461,331,80,12,1935,1,5033,0,4358,10,1186,1199
13459,663,69,37,3764,3,7807,0,5603,9,1216,895
13449,1530,70,32,296,1,7753,4,2,9,1223,947
13443,649,60,37,2387,3,8620,0,2,1,1224,946
13439,72,59,29,2532,2,4977,0,6425,10,1160,760
13438,1253,75,37,3178,1,7945,4,2,0,1222,945
13431,130,72,26,2578,3,8442,0,2,10,1414,985
13402,554,75,15,733,3,4679,0,2,10,1137,848
12868,122,61,19,1092,3,8362,0,2,1,1167,825
13287,238,58,37,351,3,8476,0,2,1,1195,724
13182,515,79,7,2505,0,6631,0,1807,0,1170,852
13089,238,69,24,409,3,7258,0,2,10,1348,896
13075,715,66,37,2386,1,7153,0,2,1,1127,819
13054,668,78,37,2857,1,6429,0,6615,10,1204,919
13012,1685,81,19,3901,4,1304,0,159,1,1406,795
12968,262,65,15,1122,3,8229,0,2812,4,1366,763
12965,336,72,7,1177,3,5772,0,1823,10,1366,763
12963,262,68,12,1640,3,7458,0,1183,1,1366,763
12961,262,69,16,3391,3,7080,0,7028,10,1366,763
12960,452,67,12,1668,3,7982,0,1212,11,1366,763
12892,1913,81,7,3573,4,3987,0,2519,1,1172,865
12858,80,66,15,1122,3,6863,0,2,0,1127,819
12654,1837,79,13,3201,1,4076,0,2,11,1131,734
12651,626,79,8,3674,4,6285,0,3463,12,1332,1029
12639,1245,78,37,351,3,6619,0,2,1,1180,808
12607,1177,82,15,733,0,1766,0,2764,10,1455,1288
12605,1071,80,25,2126,1,3415,0,2,1,1133,837
12604,2046,18,7,249,4,4779,0,2,9,1137,848
12557,635,75,1,2555,1,4779,1,2,0,1127,819
12516,1509,82,4,3919,0,726,0,7572,1,1455,1288
12483,1916,81,7,3284,1,4779,0,2,11,1348,896
12448,586,63,4,266,3,7672,0,2,10,1387,933
12438,802,81,37,1231,0,3103,0,3973,10,1455,1288
